subjID	opt1hprob	opt2hprob	opt1hval	opt1lval	opt2hval	opt2lval	choice
37	0.5	0.8	47	-37	44	-23	2
37	0.1	0.2	19	-16	25	-15	1
37	0.1	0.2	35	8	35	9	1
37	0.3	0.1	25	0	35	-27	1
37	0.3	0.3	-12	-21	5	-44	2
37	0.1	0.2	-27	-34	15	-13	2
37	0.5	0.7	42	31	4	-17	1
37	0.7	0.7	-10	-16	45	41	2
37	0.5	0.7	29	20	-3	-36	1
37	0.3	0.8	1	-18	-16	-39	1
37	0.5	0.2	17	-40	-40	-43	1
37	0.2	0.6	29	-22	-1	-35	1
37	0.7	0.3	10	-28	20	-4	1
37	0.4	0.7	23	-48	-8	-26	1
37	0.2	0.5	13	-32	1	-46	1
37	0.9	0.9	-26	-42	48	26	2
37	0.6	0.3	15	-38	25	-4	2
37	0.6	0.3	-22	-30	32	-28	2
37	0.1	0.6	37	-16	39	-10	2
37	0.7	0.9	22	-19	48	-11	2
37	0.4	0.2	43	-35	29	-35	1
37	0.4	0.4	11	-37	4	-2	2
37	0.4	0.7	-3	-39	31	-5	2
37	0.6	0.3	22	10	49	31	1
37	0.5	0.6	19	-40	48	-3	2
37	0.5	0.1	-4	-19	38	-6	2
37	0.6	0.9	12	-7	7	-31	1
37	0.7	0.2	-39	-48	44	-30	2
37	0.8	0.3	49	-11	19	-30	1
37	0.6	0.7	-11	-36	25	18	2
37	0.8	0.1	22	-17	-8	-24	1
37	0.3	0.5	-15	-26	22	-44	2
37	0.7	0.2	20	-23	36	11	2
37	0.4	0.4	14	-10	-16	-42	1
37	0.9	0.4	28	-1	-25	-46	1
37	0.3	0.8	9	8	27	7	2
37	0.3	0.5	25	-38	45	-8	2
37	0.8	0.9	10	1	4	-15	1
37	0.8	0.6	-43	-47	-3	-42	2
37	0.6	0.1	49	29	43	15	1
37	0.5	0.4	42	6	42	5	1
37	0.3	0.8	44	-40	15	13	2
37	0.1	0.5	21	-33	36	-22	2
37	0.4	0.6	30	6	-4	-13	1
37	0.2	0.3	-33	-37	41	10	2
37	0.5	0.7	41	24	16	-15	1
37	0.5	0.3	44	2	49	-47	1
37	0.6	0.5	34	-13	15	-48	1
37	0.1	0.6	13	3	27	-40	1
37	0.4	0.1	1	-45	-26	-37	1
37	0.8	0.4	25	-27	-39	-50	1
37	0.2	0.1	24	13	36	-39	1
37	0.4	0.5	33	-47	9	-14	2
37	0.9	0.2	-39	-46	42	14	2
37	0.9	0.8	31	-5	28	20	2
37	0.3	0.6	42	31	-37	-44	1
37	0.7	0.8	26	-12	0	-8	1
37	0.2	0.7	34	-12	26	-28	2
37	0.2	0.7	-20	-25	31	14	2
37	0.2	0.3	27	-9	19	-1	2
37	0.4	0.2	-28	-45	-2	-48	1
37	0.1	0.4	13	5	41	30	2
37	0.6	0.9	46	0	19	-36	1
37	0.8	0.1	-28	-38	21	-50	1
37	0.2	0.6	-1	-35	-7	-35	2
37	0.5	0.8	28	-21	21	-24	2
37	0.5	0.7	15	-35	-45	-49	1
37	0.5	0.2	43	-21	47	31	2
37	0.7	0.1	10	4	-11	-39	1
37	0.7	0.6	40	8	0	-13	1
37	0.7	0.5	-10	-33	25	0	2
37	0.5	0.5	-16	-45	14	-22	2
37	0.1	0.4	25	-46	15	-37	2
37	0.6	0.1	24	-36	3	-26	1
37	0.1	0.8	29	15	50	-17	2
37	0.3	0.1	3	-31	5	3	2
37	0.3	0.6	37	-11	18	-32	1
37	0.5	0.1	1	-11	40	-31	1
37	0.2	0.3	33	10	19	-38	1
37	0.6	0.2	10	-3	49	39	2
37	0.7	0.3	-11	-34	35	-26	2
37	0.3	0.7	34	-16	13	-23	1
37	0.5	0.9	6	-41	29	27	2
37	0.7	0.1	16	6	27	-30	1
37	0.4	0.2	37	-30	34	6	2
37	0.4	0.3	30	-12	49	-9	1
37	0.1	0.5	41	-38	27	17	2
37	0.2	0.2	38	-10	18	4	2
37	0.8	0.4	37	7	-30	-44	1
37	0.5	0.5	-6	-44	39	10	2
37	0.8	0.4	1	-41	26	-10	2
37	0.5	0.5	47	44	-18	-22	1
37	0.4	0.2	0	-11	36	-46	2
37	0.2	0.7	-3	-27	-2	-17	2
37	0.7	0.7	-12	-13	36	-20	2
37	0.3	0.3	49	-31	17	-21	2
37	0.4	0.9	4	-8	-16	-20	1
37	0.5	0.5	-6	-39	37	-4	2
37	0.5	0.6	35	-28	-25	-40	1
37	0.2	0.7	23	-49	16	-6	2
37	0.8	0.5	44	-12	12	-19	1
37	0.9	0.5	26	-9	23	15	2
37	0.2	0.8	27	-38	50	-1	2
37	0.6	0.2	13	-17	43	16	2
37	0.2	0.8	29	12	-27	-39	1
37	0.4	0.4	1	-16	45	-38	2
37	0.6	0.6	31	-47	26	-12	1
37	0.9	0.2	41	-12	25	6	1
37	0.3	0.2	15	10	47	-11	1
37	0.8	0.3	19	3	47	-1	1
37	0.4	0.1	29	-46	33	-22	1
37	0.2	0.4	45	-17	47	-47	1
37	0.4	0.2	49	15	39	-7	1
37	0.2	0.9	-2	-42	26	9	2
37	0.8	0.6	38	16	32	26	1
37	0.1	0.5	15	-20	47	-42	2
37	0.1	0.7	19	-40	18	-30	2
37	0.7	0.2	32	-20	-15	-24	1
37	0.5	0.5	-11	-28	39	-26	2
37	0.4	0.2	28	11	34	-26	1
37	0.8	0.4	39	-34	9	6	2
37	0.7	0.5	-17	-28	-10	-24	1
37	0.4	0.5	29	-24	45	-38	2
37	0.9	0.6	27	20	-10	-28	1
37	0.9	0.7	-11	-44	7	-4	2
37	0.2	0.6	41	1	22	-17	2
37	0.2	0.2	-20	-31	-43	-48	1
37	0.2	0.1	1	-50	5	-41	1
37	0.2	0.7	23	-29	18	9	2
37	0.7	0.6	43	-15	44	-14	2
37	0.1	0.3	22	12	19	14	2
37	0.9	0.2	50	-19	9	8	1
37	0.7	0.1	49	5	21	3	1
37	0.7	0.9	18	-20	2	-48	1
37	0.9	0.2	37	-24	20	-33	1
37	0.4	0.3	14	-25	-31	-43	1
37	0.5	0.9	16	2	33	9	2
37	0.9	0.1	50	-38	6	-26	1
37	0.7	0.4	21	-19	-38	-41	1
37	0.7	0.7	13	-27	-7	-37	1
37	0.1	0.6	7	4	27	-28	1
37	0.4	0.2	30	3	-10	-32	1
37	0.3	0.6	49	-50	40	-31	2
37	0.6	0.4	47	33	33	-47	1
37	0.3	0.6	-10	-25	14	5	2
37	0.6	0.2	36	-47	31	-34	1
37	0.6	0.7	38	31	-14	-22	1
37	0.9	0.6	7	-15	19	-9	1
37	0.4	0.5	48	-7	-4	-44	1
37	0.6	0.7	-2	-44	45	11	2
37	0.9	0.4	29	-38	31	-49	1
37	0.3	0.7	42	18	-9	-23	1
37	0.5	0.3	42	-1	41	-19	1
37	0.8	0.1	26	-45	30	25	2
37	0.8	0.1	-11	-21	37	-20	2
37	0.8	0.3	29	-48	50	18	2
37	0.6	0.6	4	-6	17	-24	1
37	0.6	0.9	-23	-32	-7	-12	1
37	0.9	0.1	-4	-36	-11	-40	1
37	0.9	0.6	32	-40	23	-11	1
37	0.5	0.7	39	-7	-3	-36	1
37	0.3	0.7	48	17	43	-7	2
37	0.9	0.2	33	-36	16	-24	1
37	0.9	0.1	8	-17	44	4	2
37	0.2	0.8	29	-4	8	-3	2
37	0.7	0.1	37	28	23	-27	1
37	0.8	0.8	24	20	-6	-23	1
37	0.9	0.5	3	-45	46	-29	2
37	0.3	0.1	9	-29	-1	-26	2
37	0.7	0.2	49	47	29	10	1
37	0.4	0.7	49	-41	8	-45	1
37	0.1	0.8	-22	-34	38	29	2
37	0.7	0.9	-16	-37	38	-4	2
37	0.8	0.3	18	1	40	-37	1
37	0.8	0.8	21	16	39	-27	1
37	0.1	0.1	30	9	48	47	2
37	0.2	0.3	26	1	28	19	2
37	0.4	0.2	-15	-38	-30	-45	1
37	0.4	0.4	35	-40	-39	-42	1
37	0.1	0.2	36	8	-10	-46	1
37	0.8	0.8	10	3	32	-25	1
37	0.8	0.2	25	12	38	-18	1
37	0.6	0.4	42	7	37	-15	1
37	0.2	0.5	50	31	44	-23	1
37	0.9	0.3	42	36	38	-20	1
37	0.5	0.4	-20	-46	-18	-23	2
37	0.9	0.9	8	2	29	-28	2
37	0.5	0.5	29	-25	7	-9	1
37	0.8	0.1	48	4	50	5	1
37	0.7	0.1	15	-43	-35	-36	1
37	0.7	0.5	28	7	39	17	1
37	0.3	0.2	32	-47	46	-7	2
37	0.8	0.7	47	-45	14	-47	1
37	0.5	0.8	-40	-46	-33	-46	1
37	0.3	0.5	-12	-21	2	-50	2
37	0.7	0.1	30	-47	17	-48	1
37	0.3	0.1	-46	-47	25	20	2
37	0.9	0.8	47	-15	-10	-49	1
37	0.1	0.8	48	-46	50	46	2
37	0.4	0.6	-11	-21	-9	-30	2
37	0.3	0.9	-35	-43	-6	-17	2
37	0.9	0.5	-45	-47	-4	-11	2
37	0.9	0.7	-11	-44	7	-3	1
37	0.4	0.7	20	4	26	9	2
37	0.3	0.8	-4	-45	17	-49	2
37	0.4	0.8	27	-21	-20	-30	1
37	0.9	0.2	37	-32	7	-3	1
37	0.3	0.2	45	32	38	-23	1
37	0.2	0.2	-2	-31	-10	-17	1
37	0.9	0.6	16	-30	36	3	2
37	0.4	0.7	-12	-42	25	-36	2
37	0.4	0.1	-27	-32	26	-37	2
37	0.6	0.2	17	12	41	-45	1
37	0.4	0.9	48	-25	8	-40	2
37	0.7	0.3	12	-11	15	-2	2
37	0.3	0.9	21	-23	24	-43	2
37	0.2	0.2	50	24	34	-38	1
37	0.2	0.9	8	-6	5	-21	2
37	0.2	0.4	1	-26	46	-47	2
37	0.9	0.5	-25	-47	37	-6	2
37	0.8	0.9	13	-8	-1	-9	1
37	0.4	0.2	42	10	50	21	1
37	0.8	0.3	-7	-15	-1	-21	2
37	0.8	0.5	32	7	48	39	2
37	0.8	0.9	23	20	27	10	2
37	0.1	0.3	28	-1	48	-2	2
37	0.5	0.1	49	19	11	-33	1
37	0.9	0.6	32	-2	28	-33	1
37	0.5	0.5	30	-7	-30	-41	1
37	0.1	0.2	36	21	44	15	1
37	0.7	0.4	23	2	5	-13	1
37	0.7	0.4	5	-5	35	32	2
37	0.4	0.6	-26	-31	-8	-50	2
37	0.4	0.2	34	28	-17	-36	1
37	0.8	0.9	44	-17	50	-30	2
37	0.6	0.8	31	-33	-3	-14	1
37	0.9	0.1	-10	-48	12	-27	1
37	0.8	0.3	8	-4	32	-14	1
37	0.7	0.5	-2	-33	6	-22	2
37	0.4	0.5	46	45	7	-50	1
37	0.5	0.8	9	-37	25	-25	2
37	0.5	0.3	32	8	32	19	2
37	0.5	0.8	43	41	48	21	2
37	0.3	0.9	30	-34	40	-23	2
37	0.4	0.5	24	-32	-40	-45	1
37	0.6	0.4	-17	-33	-22	-49	1
37	0.6	0.8	46	26	8	-28	1
37	0.9	0.3	-10	-30	12	9	2
37	0.2	0.4	-1	-21	26	-29	1
37	0.9	0.7	27	4	5	-12	1
37	0.3	0.4	-21	-35	9	-47	2
37	0.2	0.3	-5	-9	22	-1	2
37	0.6	0.9	50	-47	-25	-37	1
37	0.2	0.9	-2	-4	28	24	2
37	0.9	0.9	7	-34	5	-15	1
37	0.1	0.7	35	15	50	12	2
37	0.5	0.1	49	-35	-15	-27	1
37	0.2	0.2	27	-24	0	-40	1
37	0.7	0.4	26	-33	-8	-49	1
37	0.3	0.3	9	7	7	-27	1
37	0.6	0.9	17	-28	32	22	2
37	0.6	0.7	16	-26	-23	-35	1
37	0.7	0.1	13	-18	45	-38	2
37	0.5	0.8	26	8	18	-33	1
37	0.3	0.7	-35	-40	-1	-11	2
37	0.6	0.3	-35	-39	22	-20	2
37	0.7	0.6	-26	-28	24	-43	2
37	0.7	0.2	23	-50	21	-14	1
37	0.6	0.3	5	-37	50	-15	2
37	0.3	0.5	-10	-48	44	26	2
37	0.9	0.5	7	-34	3	-43	1
37	0.5	0.5	26	-13	27	9	2
37	0.4	0.4	-40	-46	31	0	2
37	0.7	0.2	24	15	11	-30	1
37	0.3	0.9	23	-46	19	-17	2
37	0.5	0.4	24	3	21	-43	1
37	0.5	0.2	33	30	40	29	2
37	0.9	0.4	-2	-9	24	-1	2
37	0.9	0.2	41	30	41	-13	1
37	0.2	0.8	20	-23	22	-25	2
37	0.3	0.7	27	3	28	9	2
37	0.4	0.1	50	3	39	5	1
37	0.3	0.1	22	-29	20	6	2
37	0.9	0.3	46	26	-31	-39	1
38	0.2	0.1	-9	-30	-14	-40	1
38	0.5	0.7	38	-12	11	-31	1
38	0.5	0.2	42	-20	14	-6	1
38	0.5	0.9	46	16	23	-10	1
38	0.1	0.7	35	-25	48	-49	2
38	0.6	0.2	29	-29	30	-20	1
38	0.3	0.2	18	16	-10	-41	1
38	0.1	0.3	26	22	-17	-46	1
38	0.2	0.7	43	-12	49	38	2
38	0.8	0.6	49	-27	12	-14	1
38	0.2	0.2	41	-41	45	-13	2
38	0.4	0.1	29	8	-41	-49	1
38	0.1	0.5	8	-6	-2	-4	2
38	0.5	0.4	49	42	-10	-36	1
38	0.6	0.5	9	-10	-11	-37	1
38	0.2	0.8	26	24	16	-46	1
38	0.6	0.4	49	-20	27	-41	1
38	0.6	0.3	-1	-31	-20	-33	1
38	0.8	0.2	-24	-34	39	-23	2
38	0.5	0.3	4	-1	-11	-47	1
38	0.7	0.9	5	-49	50	29	2
38	0.3	0.6	47	-4	27	5	2
38	0.8	0.3	33	-50	9	-38	1
38	0.4	0.5	45	-23	-18	-41	1
38	0.3	0.2	-17	-18	23	-8	1
38	0.6	0.9	46	-28	26	-41	2
38	0.5	0.6	31	-36	25	-9	2
38	0.8	0.2	26	3	31	-32	1
38	0.2	0.9	1	-48	38	10	2
38	0.5	0.5	-6	-11	16	8	2
38	0.3	0.1	-22	-34	30	-27	2
38	0.6	0.1	35	1	41	-12	1
38	0.4	0.9	9	-14	-13	-49	1
38	0.8	0.1	30	0	46	-4	1
38	0.3	0.3	-4	-26	35	13	2
38	0.6	0.7	26	-16	44	36	2
38	0.5	0.3	12	-50	-4	-27	1
38	0.3	0.2	5	-6	48	-12	2
38	0.7	0.5	-10	-40	36	-32	2
38	0.3	0.7	48	27	43	-5	1
38	0.1	0.1	9	-45	24	-24	2
38	0.6	0.8	-20	-27	-26	-39	1
38	0.1	0.1	-11	-23	2	-13	1
38	0.7	0.8	-13	-39	45	36	2
38	0.1	0.2	50	-15	-19	-33	1
38	0.8	0.1	41	-47	-13	-39	1
38	0.9	0.6	22	-23	13	-12	1
38	0.9	0.1	-24	-42	40	-33	2
38	0.6	0.9	19	-43	25	13	2
38	0.7	0.8	41	-46	10	4	1
38	0.9	0.1	18	-1	0	-26	1
38	0.2	0.7	49	35	-9	-22	1
38	0.8	0.6	15	3	42	-28	2
38	0.5	0.1	-25	-36	18	-35	2
38	0.9	0.7	17	-33	-17	-43	1
38	0.5	0.4	-2	-17	39	-24	2
38	0.3	0.4	-7	-26	-17	-24	1
38	0.5	0.5	50	19	50	49	2
38	0.2	0.5	-16	-23	34	-23	2
38	0.3	0.1	23	-32	26	2	2
38	0.3	0.5	35	17	37	-16	1
38	0.7	0.8	26	21	3	-11	1
38	0.4	0.7	-20	-39	42	31	2
38	0.5	0.4	-5	-45	34	-44	2
38	0.1	0.3	23	-16	47	17	2
38	0.6	0.6	16	-34	17	-3	2
38	0.2	0.2	23	-42	49	36	2
38	0.6	0.8	-14	-19	21	-48	2
38	0.7	0.3	39	31	-19	-37	1
38	0.9	0.8	30	19	8	-26	1
38	0.3	0.5	-24	-42	41	-33	2
38	0.9	0.4	-37	-39	46	-15	2
38	0.9	0.3	-13	-30	-7	-21	1
38	0.3	0.3	50	1	23	-43	1
38	0.1	0.8	11	-17	41	-2	2
38	0.1	0.5	-10	-18	23	-43	2
38	0.5	0.1	-45	-46	42	-20	1
38	0.5	0.6	30	-33	11	-3	2
38	0.1	0.2	35	26	-27	-35	1
38	0.3	0.2	41	-8	-5	-50	1
38	0.3	0.9	-34	-35	22	-12	2
38	0.3	0.6	-12	-29	-26	-36	2
38	0.8	0.3	-34	-37	8	-48	1
38	0.4	0.8	-1	-38	45	43	2
38	0.7	0.7	36	19	-25	-45	1
38	0.5	0.8	33	-39	35	20	2
38	0.1	0.5	-18	-39	29	10	2
38	0.6	0.6	-20	-50	42	-39	2
38	0.7	0.7	-4	-37	43	-45	2
38	0.5	0.7	8	-35	-22	-43	1
38	0.1	0.6	-8	-48	0	-8	2
38	0.9	0.6	12	-21	50	-47	2
38	0.9	0.7	38	0	40	18	1
38	0.7	0.8	30	17	19	-1	1
38	0.3	0.6	-32	-50	-24	-32	2
38	0.1	0.9	22	-35	14	-9	2
38	0.7	0.3	2	-23	29	-8	2
38	0.3	0.3	-13	-41	43	30	2
38	0.5	0.2	31	-44	3	-4	1
38	0.9	0.8	36	-5	-12	-35	1
38	0.4	0.7	19	-14	-25	-38	1
38	0.5	0.2	40	-38	50	28	2
38	0.5	0.8	16	-19	21	-9	2
38	0.4	0.6	18	-45	-8	-37	1
38	0.4	0.5	10	-15	33	-25	2
38	0.2	0.2	21	14	6	-36	1
38	0.5	0.1	35	12	26	-1	1
38	0.3	0.1	34	-6	30	3	2
38	0.8	0.5	39	3	17	-21	1
38	0.1	0.8	31	-25	48	35	2
38	0.4	0.4	-9	-15	-8	-49	1
38	0.9	0.2	40	-4	-1	-23	1
38	0.7	0.7	27	-21	34	-5	2
38	0.1	0.3	40	35	4	-35	1
38	0.7	0.3	24	-22	48	30	2
38	0.8	0.8	-24	-34	-4	-38	1
38	0.8	0.7	16	-18	-21	-45	1
38	0.7	0.3	40	-48	45	-19	1
38	0.6	0.4	-12	-13	-35	-36	1
38	0.3	0.4	39	-42	4	0	1
38	0.9	0.5	-1	-49	-18	-26	1
38	0.7	0.7	48	-47	36	27	2
38	0.6	0.9	6	-47	34	-35	2
38	0.3	0.9	41	18	1	-43	1
38	0.6	0.1	16	-38	-34	-42	1
38	0.5	0.9	47	-6	18	-32	2
38	0.4	0.7	9	1	-12	-38	1
38	0.9	0.1	40	26	-1	-4	1
38	0.5	0.1	44	-23	16	-7	1
38	0.9	0.7	32	-2	-39	-41	1
38	0.3	0.4	32	22	41	-29	1
38	0.1	0.4	42	-33	21	-8	2
38	0.4	0.8	46	-16	27	-22	1
38	0.8	0.7	-2	-29	21	16	2
38	0.7	0.2	0	-46	13	7	2
38	0.9	0.2	50	20	11	-7	1
38	0.6	0.6	43	-21	41	30	2
38	0.8	0.1	5	-13	6	-41	1
38	0.5	0.1	42	-17	-5	-10	1
38	0.2	0.8	50	13	34	-50	1
38	0.7	0.1	-7	-47	46	22	2
38	0.8	0.6	-21	-47	19	5	2
38	0.4	0.8	13	-14	6	0	2
38	0.2	0.6	44	18	11	-27	1
38	0.2	0.7	-28	-41	24	13	2
38	0.6	0.9	12	-4	-8	-25	1
38	0.9	0.6	46	-30	5	-4	1
38	0.2	0.7	6	-2	10	-27	2
38	0.9	0.5	-8	-35	50	44	2
38	0.2	0.4	1	-34	22	11	2
38	0.4	0.7	27	-49	-13	-26	1
38	0.5	0.5	29	-4	31	-32	1
38	0.6	0.1	36	25	2	-23	1
38	0.6	0.7	48	42	36	5	1
38	0.9	0.8	12	7	-26	-35	1
38	0.3	0.7	38	10	-5	-43	1
38	0.3	0.7	-11	-41	41	26	2
38	0.4	0.6	49	47	30	-40	1
38	0.6	0.2	-31	-47	42	-48	2
38	0.2	0.8	42	24	41	4	2
38	0.2	0.7	43	-4	-10	-40	1
38	0.6	0.4	-2	-29	5	-40	1
38	0.6	0.9	11	7	47	-18	2
38	0.9	0.9	50	-10	24	-34	1
38	0.7	0.3	49	-7	35	-14	1
38	0.4	0.3	50	38	7	-16	1
38	0.2	0.2	-3	-37	39	17	2
38	0.7	0.2	-24	-41	33	-11	2
38	0.7	0.6	-12	-23	-18	-46	2
38	0.9	0.4	45	10	35	-41	1
38	0.8	0.9	-14	-37	44	-50	2
38	0.6	0.9	46	-42	16	-1	1
38	0.4	0.1	6	-28	2	-13	1
38	0.6	0.3	7	-48	19	-25	2
38	0.3	0.3	41	18	-14	-25	1
38	0.5	0.7	-16	-35	41	-30	2
38	0.8	0.7	27	11	9	7	1
38	0.7	0.9	24	-19	29	-46	2
38	0.1	0.1	18	8	0	-28	1
38	0.7	0.9	-19	-42	-19	-38	2
38	0.8	0.3	22	-2	-5	-48	1
38	0.9	0.1	-30	-45	47	-6	2
38	0.7	0.4	28	24	-3	-12	1
38	0.9	0.8	26	-2	-28	-29	1
38	0.3	0.6	41	24	17	-2	1
38	0.5	0.9	36	-46	17	-46	2
38	0.3	0.2	12	-47	23	19	2
38	0.4	0.2	37	-50	49	19	2
38	0.6	0.7	-6	-9	24	6	2
38	0.9	0.1	32	-15	-17	-20	1
38	0.6	0.7	49	16	-9	-37	1
38	0.7	0.5	-4	-31	50	-25	2
38	0.4	0.6	43	10	42	40	2
38	0.9	0.2	-1	-25	44	-36	2
38	0.1	0.5	-12	-37	0	-8	2
38	0.8	0.1	41	-48	23	7	1
38	0.5	0.2	37	-7	-32	-34	1
38	0.9	0.8	-12	-41	25	12	2
38	0.4	0.2	21	0	33	-24	1
38	0.1	0.4	-33	-46	24	-41	2
38	0.1	0.5	27	26	13	-36	1
38	0.6	0.5	32	-15	46	-22	1
38	0.3	0.9	36	-40	26	6	2
38	0.6	0.5	0	-20	27	-39	2
38	0.4	0.6	-8	-37	-5	-21	1
38	0.9	0.8	-3	-47	47	-41	2
38	0.8	0.9	43	10	29	-19	1
38	0.7	0.1	40	-8	7	-47	1
38	0.4	0.3	18	7	44	27	2
38	0.6	0.2	50	-40	50	34	2
38	0.4	0.9	22	-8	40	39	2
38	0.4	0.7	24	4	21	-43	1
38	0.9	0.3	28	-3	-12	-30	1
38	0.6	0.1	45	-7	43	-5	1
38	0.3	0.7	36	-21	-29	-41	1
38	0.6	0.2	-15	-44	7	-5	2
38	0.6	0.8	-11	-13	20	-17	2
38	0.9	0.8	28	-16	-12	-27	1
38	0.3	0.5	31	26	15	-48	1
38	0.1	0.1	35	-47	46	-48	1
38	0.7	0.9	7	-26	2	-43	2
38	0.2	0.1	4	-45	-20	-37	1
38	0.3	0.6	-35	-46	32	5	2
38	0.5	0.1	-37	-41	-20	-40	2
38	0.2	0.1	26	-36	3	-6	2
38	0.8	0.6	-13	-19	-15	-34	2
38	0.7	0.2	-7	-36	15	-38	1
38	0.2	0.8	-4	-29	41	-13	2
38	0.8	0.1	16	-15	44	29	2
38	0.5	0.7	46	7	-15	-19	1
38	0.5	0.1	30	29	29	9	1
38	0.2	0.5	44	28	-24	-36	1
38	0.1	0.5	38	10	18	-49	1
38	0.9	0.2	-44	-50	41	12	2
38	0.9	0.7	0	-34	-9	-49	1
38	0.5	0.7	3	-31	31	-5	2
38	0.2	0.5	0	-35	37	-12	2
38	0.4	0.4	49	-20	-20	-46	1
38	0.1	0.6	-9	-27	-43	-50	2
38	0.7	0.8	27	-35	35	2	2
38	0.6	0.4	-48	-49	-11	-14	2
38	0.2	0.2	33	-9	19	6	2
38	0.6	0.3	48	33	29	8	1
38	0.9	0.5	-34	-39	39	3	2
38	0.6	0.1	45	-7	0	-43	1
38	0.3	0.2	24	16	-10	-48	1
38	0.1	0.3	-21	-38	19	-35	2
38	0.4	0.1	37	-23	23	-29	1
38	0.8	0.2	-16	-39	49	8	2
38	0.9	0.2	47	-31	47	40	2
38	0.1	0.5	-8	-46	41	-45	2
38	0.1	0.8	46	-4	47	10	2
38	0.3	0.3	-13	-30	-37	-44	1
38	0.1	0.8	49	35	-25	-39	1
38	0.5	0.9	32	31	11	-12	1
38	0.6	0.4	23	-3	-5	-17	1
38	0.7	0.6	35	18	1	-29	1
38	0.9	0.8	6	-22	12	-40	2
38	0.8	0.3	18	-38	33	-23	1
38	0.6	0.4	48	-43	0	-2	1
38	0.6	0.3	-10	-22	40	25	2
38	0.2	0.5	-3	-48	50	-3	2
38	0.4	0.3	27	2	26	6	2
38	0.6	0.4	10	-26	45	39	2
38	0.1	0.3	46	-29	34	8	2
38	0.8	0.2	42	19	13	-50	1
38	0.5	0.3	25	-17	-22	-40	1
38	0.6	0.1	24	-17	15	-18	1
38	0.9	0.6	19	-11	26	-27	1
38	0.5	0.9	-2	-25	22	8	2
38	0.6	0.9	35	16	20	-42	1
38	0.9	0.1	20	-12	-9	-28	1
38	0.8	0.1	-25	-31	29	-31	1
38	0.4	0.2	15	-42	2	-19	1
38	0.3	0.5	-31	-48	-2	-30	2
38	0.2	0.7	-30	-44	19	18	2
38	0.9	0.2	3	-17	33	-42	1
38	0.7	0.8	37	-43	-26	-28	1
38	0.6	0.3	23	-44	8	-6	1
38	0.4	0.4	-11	-36	42	-42	2
38	0.6	0.5	36	24	20	-38	1
38	0.2	0.4	4	-5	17	-45	1
38	0.2	0.6	29	-33	48	-12	2
38	0.3	0.3	-21	-34	-10	-13	2
38	0.1	0.4	48	-27	31	-30	2
38	0.9	0.7	21	10	-8	-16	1
38	0.4	0.8	23	11	1	-11	1
38	0.6	0.7	-10	-23	28	-1	2
38	0.8	0.2	-8	-9	-6	-25	1
38	0.8	0.1	6	-21	-10	-21	1
38	0.6	0.1	9	-35	7	-36	1
38	0.4	0.7	12	-19	32	18	2
38	0.4	0.6	-9	-36	0	-32	2
38	0.6	0.6	12	-45	7	-31	2
38	0.8	0.5	-17	-20	-5	-7	1
38	0.3	0.3	11	-32	29	-49	1
38	0.1	0.2	-44	-47	11	-39	2
38	0.4	0.5	45	39	44	-16	1
38	0.3	0.8	32	-50	48	13	2
38	0.6	0.8	7	-24	48	-3	2
39	0.2	0.1	48	24	7	-47	1
39	0.7	0.8	44	-29	17	-50	1
39	0.4	0.6	14	6	13	-42	1
39	0.3	0.7	38	-27	-7	-39	2
39	0.5	0.8	48	20	46	33	1
39	0.4	0.3	32	-36	3	-39	1
39	0.7	0.7	-22	-44	50	-26	2
39	0.6	0.5	42	3	43	15	2
39	0.4	0.1	13	-33	41	-47	2
39	0.6	0.1	27	-23	28	11	2
39	0.6	0.1	-13	-48	13	-8	1
39	0.2	0.2	36	-33	3	-33	2
39	0.4	0.4	21	-13	16	8	2
39	0.3	0.2	1	-23	-27	-37	1
39	0.4	0.7	-18	-28	-5	-23	1
39	0.5	0.5	47	-20	-9	-22	1
39	0.6	0.2	12	0	30	-47	1
39	0.5	0.1	21	-5	40	-2	1
39	0.6	0.8	13	-2	-23	-42	1
39	0.3	0.6	42	31	12	-38	1
39	0.6	0.8	-11	-29	19	-41	2
39	0.3	0.7	6	-21	13	-31	2
39	0.4	0.6	13	-30	29	17	2
39	0.1	0.4	-44	-45	44	20	2
39	0.6	0.7	24	-14	36	31	2
39	0.5	0.7	-10	-18	25	-42	2
39	0.2	0.9	23	-15	12	-7	2
39	0.5	0.4	-5	-43	-16	-26	2
39	0.9	0.4	19	9	24	-19	1
39	0.5	0.7	-3	-46	48	16	2
39	0.9	0.1	31	22	25	-1	1
39	0.9	0.7	-39	-49	32	4	2
39	0.3	0.2	25	13	-3	-14	1
39	0.1	0.5	2	0	41	-27	2
39	0.3	0.9	38	32	-6	-39	1
39	0.1	0.3	-17	-19	30	-7	1
39	0.4	0.1	-41	-46	-1	-31	2
39	0.5	0.8	17	-30	3	-5	2
39	0.7	0.2	-9	-25	49	15	2
39	0.7	0.3	6	-9	47	-36	1
39	0.7	0.2	45	-45	6	-21	1
39	0.9	0.7	30	8	47	-43	1
39	0.7	0.5	45	9	13	12	1
39	0.8	0.5	29	4	50	-39	1
39	0.4	0.8	18	-14	17	5	1
39	0.1	0.3	-27	-45	18	-34	1
39	0.7	0.1	6	2	17	-22	1
39	0.2	0.5	31	28	48	9	1
39	0.7	0.6	32	-22	15	-25	2
39	0.3	0.9	-15	-37	27	19	2
